                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  06-12-2023 23:19:21:278:235                            keyvalue                                 -1
  06-12-2023 23:19:21:278:388                           droneMaxY                                 26
  06-12-2023 23:19:21:278:484                           droneMaxX                                 98
  06-12-2023 23:19:21:278:568                      DronePositionY                                 15
  06-12-2023 23:19:21:278:658                      DronePositionY                                 15
  06-12-2023 23:19:21:278:740                              ForceY                                  0
  06-12-2023 23:19:21:278:826                              forceX                                  0
  06-12-2023 23:19:21:278:913                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:373:288                            keyvalue                                 -1
  06-12-2023 23:19:21:373:435                           droneMaxY                                 26
  06-12-2023 23:19:21:373:538                           droneMaxX                                 98
  06-12-2023 23:19:21:373:630                      DronePositionY                                 15
  06-12-2023 23:19:21:373:719                      DronePositionY                                 15
  06-12-2023 23:19:21:373:818                              ForceY                                  0
  06-12-2023 23:19:21:373:909                              forceX                                  0
  06-12-2023 23:19:21:373:999                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:480:755                            keyvalue                                 -1
  06-12-2023 23:19:21:480:904                           droneMaxY                                 26
   06-12-2023 23:19:21:481:15                           droneMaxX                                 98
  06-12-2023 23:19:21:481:117                      DronePositionY                                 15
  06-12-2023 23:19:21:481:218                      DronePositionY                                 15
  06-12-2023 23:19:21:481:327                              ForceY                                  0
  06-12-2023 23:19:21:481:433                              forceX                                  0
  06-12-2023 23:19:21:481:533                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:581:803                            keyvalue                                 -1
  06-12-2023 23:19:21:581:923                           droneMaxY                                 26
   06-12-2023 23:19:21:582:14                           droneMaxX                                 98
   06-12-2023 23:19:21:582:98                      DronePositionY                                 15
  06-12-2023 23:19:21:582:187                      DronePositionY                                 15
  06-12-2023 23:19:21:582:273                              ForceY                                  0
  06-12-2023 23:19:21:582:384                              forceX                                  0
  06-12-2023 23:19:21:582:482                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:680:756                            keyvalue                                 -1
  06-12-2023 23:19:21:680:896                           droneMaxY                                 26
   06-12-2023 23:19:21:681:48                           droneMaxX                                 98
  06-12-2023 23:19:21:681:145                      DronePositionY                                 15
  06-12-2023 23:19:21:681:240                      DronePositionY                                 15
  06-12-2023 23:19:21:681:328                              ForceY                                  0
  06-12-2023 23:19:21:681:416                              forceX                                  0
  06-12-2023 23:19:21:681:514                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:789:484                            keyvalue                                 -1
